2026-07-23 05:06:30,830 [main ] INFO  ScanRuleManager - Loaded passive scan rule: Cookie Poisoning
2026-07-23 05:06:30,830 [main ] INFO  ScanRuleManager - Loaded passive scan rule: User Controllable HTML Element Attribute (Potential XSS)
2026-07-23 05:06:30,830 [main ] INFO  ScanRuleManager - Loaded passive scan rule: User Controllable JavaScript Event (XSS)
2026-07-23 05:06:30,830 [main ] INFO  ScanRuleManager - Loaded passive scan rule: Off-site Redirect
2026-07-23 05:06:30,830 [main ] INFO  ScanRuleManager - Loaded passive scan rule: Username Hash Found
2026-07-23 05:06:30,831 [main ] INFO  ScanRuleManager - Loaded passive scan rule: Viewstate
2026-07-23 05:06:30,831 [main ] INFO  ScanRuleManager - Loaded passive scan rule: X-AspNet-Version Response Header
2026-07-23 05:06:30,831 [main ] INFO  ScanRuleManager - Loaded passive scan rule: X-Backend-Server Header Information Leak
2026-07-23 05:06:30,831 [main ] INFO  ScanRuleManager - Loaded passive scan rule: X-ChromeLogger-Data (XCOLD) Header Information Leak
2026-07-23 05:06:30,831 [main ] INFO  ScanRuleManager - Loaded passive scan rule: X-Content-Type-Options Header Missing
2026-07-23 05:06:30,831 [main ] INFO  ScanRuleManager - Loaded passive scan rule: X-Debug-Token Information Leak
2026-07-23 05:06:30,831 [main ] INFO  ScanRuleManager - Loaded passive scan rule: Server Leaks Information via "X-Powered-By" HTTP Response Header Field(s)
2026-07-23 05:06:30,831 [main ] INFO  ScanRuleManager - Loaded passive scan rule: ZAP is Out of Date
2026-07-23 05:06:30,835 [main ] INFO  ScanRuleManager - Loaded passive scan rule: Authentication Request Identified
2026-07-23 05:06:30,835 [main ] INFO  ScanRuleManager - Loaded passive scan rule: Session Management Response Identified
2026-07-23 05:06:30,835 [main ] INFO  ScanRuleManager - Loaded passive scan rule: Verification Request Identified
2026-07-23 05:06:30,836 [main ] INFO  ScanRuleManager - Loaded passive scan rule: WSDL File Detection
2026-07-23 05:06:30,838 [main ] INFO  ScanRuleManager - Loaded passive scan rule: Stats Passive Scan Rule
2026-07-23 05:06:30,838 [main ] INFO  ExtensionQuickStart - Shh! No check-for-news - silent mode enabled
2026-07-23 05:06:30,838 [main ] INFO  ExtensionNetwork - Creating new root CA certificate.
2026-07-23 05:06:32,217 [main ] INFO  ExtensionNetwork - New root CA certificate created.
2026-07-23 05:06:32,241 [main ] INFO  ExtensionCallHome - Shh! Silent mode or telemetry turned off
2026-07-23 05:06:32,362 [main ] INFO  CommandLine - Job script set action = add
2026-07-23 05:06:32,363 [main ] INFO  CommandLine - Job script set engine = ECMAScript : Graal.js
2026-07-23 05:06:32,363 [main ] INFO  CommandLine - Job script set file = /dast/AzureAD-ClientCredentials.js
2026-07-23 05:06:32,363 [main ] INFO  CommandLine - Job script set name = AzureAD-ClientCredentials
2026-07-23 05:06:32,363 [main ] INFO  CommandLine - Job script set type = authentication
2026-07-23 05:06:32,369 [main ] INFO  CommandLine - Job spider set context = DevSecOps360
2026-07-23 05:06:32,369 [main ] INFO  CommandLine - Job spider set maxDuration = 5
2026-07-23 05:06:32,370 [main ] INFO  CommandLine - Job spider set user = svc-devsecops360
2026-07-23 05:06:32,374 [main ] INFO  CommandLine - Job spider/stats/null set name = At least 50 URLs found
2026-07-23 05:06:32,374 [main ] INFO  CommandLine - Job spider/stats/null set onFail = Info
2026-07-23 05:06:32,375 [main ] INFO  CommandLine - Job spider/stats/null set operator = >=
2026-07-23 05:06:32,375 [main ] INFO  CommandLine - Job spider/stats/null set statistic = automation.spider.urls.added
2026-07-23 05:06:32,375 [main ] INFO  CommandLine - Job spider/stats/null set type = stats
2026-07-23 05:06:32,376 [main ] INFO  CommandLine - Job spider/stats/null set value = 50
2026-07-23 05:06:32,378 [main ] INFO  CommandLine - Job spider adding test of type stats : At least 50 URLs found
2026-07-23 05:06:32,379 [main ] INFO  CommandLine - Job activeScan set context = DevSecOps360
2026-07-23 05:06:32,380 [main ] INFO  CommandLine - Job activeScan set user = svc-devsecops360
2026-07-23 05:06:32,381 [main ] INFO  CommandLine - Job report set reportDir = /tmp/dast-output-2149085011
2026-07-23 05:06:32,381 [main ] INFO  CommandLine - Job report set reportFile = ZAP-Report
2026-07-23 05:06:32,382 [main ] INFO  CommandLine - Job report set reportTitle = ZAP by Checkmarx - DevSecOps360
2026-07-23 05:06:32,382 [main ] INFO  CommandLine - Job report set template = traditional-json-plus
2026-07-23 05:06:32,420 [main ] INFO  CommandLine - Job export set fileName = /tmp/dast-output-2149085011/ZAP-Sites-Tree.yaml
2026-07-23 05:06:32,420 [main ] INFO  CommandLine - Job export set source = Sites Tree
2026-07-23 05:06:32,421 [main ] INFO  CommandLine - Job export set type = yaml
2026-07-23 05:06:32,438 [main ] ERROR CommandLine - Neither 'scriptInline' nor 'script' specified - one of them must be supplied.
2026-07-23 05:06:32,551 [main ] INFO  CommandLine - Automation plan failures:
2026-07-23 05:06:32,552 [main ] INFO  CommandLine - 	Neither 'scriptInline' nor 'script' specified - one of them must be supplied.
2026-07-23 05:06:32,552 [main ] INFO  Control - Automation Framework setting exit status to 1 due to plan errors
2026-07-23 05:06:37,734 [main ] INFO  CommandLineBootstrap - ZAP D-2026-07-06 terminated.
